underground_parking_status,underground_parking_evidence,floor_detail_rows_collected,indoor_parking_count,pnu,mgmBldrgstPk,platPlc,newPlatPlc,sigunguCd,bjdongCd,platGbCd,bun,ji,bldNm,dongNm,regstrGbCd,regstrGbCdNm,regstrKindCd,regstrKindCdNm,mainAtchGbCd,mainAtchGbCdNm,mainPurpsCd,mainPurpsCdNm,etcPurps,ugrndFlrCnt,grndFlrCnt,indrMechUtcnt,indrMechArea,indrAutoUtcnt,indrAutoArea,oudrMechUtcnt,oudrMechArea,oudrAutoUtcnt,oudrAutoArea,useAprDay,crtnDay,archArea,atchBldArea,atchBldCnt,bcRat,block,bylotCnt,emgenUseElvtCnt,engrEpi,engrGrade,engrRat,etcRoof,etcStrct,fmlyCnt,gnBldCert,gnBldGrade,heit,hhldCnt,hoCnt,itgBldCert,itgBldGrade,lot,naBjdongCd,naMainBun,naRoadCd,naSubBun,naUgrndCd,platArea,pmsDay,pmsnoGbCd,pmsnoGbCdNm,pmsnoKikCd,pmsnoKikCdNm,pmsnoYear,rideUseElvtCnt,rnum,roofCd,roofCdNm,rserthqkAblty,rserthqkDsgnApplyYn,splotNm,stcnsDay,strctCd,strctCdNm,totArea,totDongTotArea,vlRat,vlRatEstmTotArea
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,9.0,4713032021101760003,1229152767,경상북도 경주시 양남면 하서리 176-3번지,경상북도 경주시 동해안로 412 (양남면 하서리),47130,32021,0,0176,0003,,,2,집합,3,표제부,0,주건축물,14000,업무시설,업무시설,1,3,0,0,9,436.65,0,0,3,34.5,19971001,20221126,527.35,0,0,53.65,,0,0,0,,0,(철근)콘크리트,철근콘크리트구조,0,0,,10.9,0,30,0,,,32003,412,471303000101,0,0,983,19960302,,,,,,1,88,10,(철근)콘크리트,,0,,19960600,21,철근콘크리트구조,2122.19,2122.19,160.74,1580.07
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,4.0,4713032021106840003,12291100201447,경상북도 경주시 양남면 하서리 684-3번지,경상북도 경주시 애일길 18 (양남면 하서리),47130,32021,0,0684,0003,,,1,일반,2,일반건축물,0,주건축물,01000,단독주택,다가구주택,1,3,0,0,4,144,0,0,5,58.5,20101118,20221126,177,0,0,35.76,,0,0,0,,0,판넬위슁글잇기,"철골조,경량철골조",11,0,,11.9,0,0,0,,,32001,18,471304715799,0,0,495,20080912,1101,신축허가,5050105,건축과,2008,0,476,90,기타지붕,,1,,20080929,31,일반철골구조,607.2,607.2,90.55,448.2
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,1.0,4713032026104700030,1000000000000003351833,경상북도 경주시 양남면 상계리 470-30번지,경상북도 경주시 서왕길 73-41 (양남면 상계리),47130,32026,0,0470,0030,,주건축물제1동,1,일반,2,일반건축물,0,주건축물,01000,단독주택,단독주택,1,1,0,0,1,12.5,0,0,0,0,20240306,20240311,117.89,0,0,14.77,,0,0,0,,0,리얼징크,경량철골구조,1,0,,4.1,0,0,0,,,32001,73,471304715633,41,0,798,20220818,1201,신축신고,5050061,양남면,2022,0,136,90,기타지붕,vll-0.191g,1,,,32,경량철골구조,198.9,198.9,13.54,108.04
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,1.0,4713032027106760005,1229153583,경상북도 경주시 양남면 신대리 676-5번지,경상북도 경주시 산에들레길 51 (양남면 신대리),47130,32027,0,0676,0005,,B동,1,일반,2,일반건축물,0,주건축물,01000,단독주택,단독주택,1,1,0,0,1,11.5,0,0,0,0,20080310,20221126,16.8,0,0,0,,1,0,0,,0,기타지붕,철근콘크리트구조,0,0,,3.8,0,0,0,,,32001,51,471304715594,0,0,0,20080131,1202,증축신고,5050061,양남면,2008,0,325,90,기타지붕,,0,,20080205,21,철근콘크리트구조,36,36,0,36
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,10.0,4713032028102060003,1229154019,경상북도 경주시 양남면 읍천리 206-3번지,경상북도 경주시 읍천길 23 (양남면 읍천리),47130,32028,0,0206,0003,대암아파트,,2,집합,3,표제부,0,주건축물,02000,공동주택,공동주택(아파트),1,6,0,0,10,0,0,0,7,0,19931101,20221126,466.85,0,0,31.4,,1,0,0,,0,슬라브,철근콘크리트조,0,0,,17.8,36,2,0,,,32001,23,471304715994,0,0,1487,19920524,,,,,,0,144,10,(철근)콘크리트,,1,,19920822,21,철근콘크리트구조,3156.25,3156.25,175.01,2602.35
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,11.0,4713032035104150004,1229154960,경상북도 경주시 양남면 나아리 415-4번지,경상북도 경주시 동해안로 648 (양남면 나아리),47130,32035,0,0415,0004,,,1,일반,2,일반건축물,0,주건축물,04000,제2종근린생활시설,근린생활시설,1,3,0,0,11,313.08,0,0,0,0,19991112,20221126,368.572,0,0,73.71,,0,0,0,,0,슬라브,철근콘크리트조,0,0,,12.4,0,0,0,,,32003,648,471303000101,0,0,500,19980831,,,,,,0,95,10,(철근)콘크리트,,0,,19981128,21,철근콘크리트구조,1439.428,1439.428,218.85,1094.236
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,5.0,4713033025105180000,12291100375753,경상북도 경주시 내남면 용장리 518번지,경상북도 경주시 용장4길 41 (내남면 용장리),47130,33025,0,0518,0000,,주건축물제1동,1,일반,2,일반건축물,0,주건축물,01000,단독주택,단독주택,1,2,0,0,5,62.5,0,0,0,0,20201113,20221126,197.98,0,0,35.1,,0,0,0,,0,(철근)콘크리트,철근콘크리트구조,0,0,,7.5,1,0,0,,,33001,41,471304715913,0,0,564,20190521,1101,신축허가,5050223,건축과,2019,1,1,10,(철근)콘크리트,Ⅶ-0.1994g,1,,20200306,21,철근콘크리트구조,807.51,807.51,54.63,308.09
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,5.0,4713036023109780053,12291100378133,경상북도 경주시 현곡면 하구리 978-53번지,경상북도 경주시 용담로 443-51 (현곡면 하구리),47130,36023,0,0978,0053,,주건축물제1동,1,일반,2,일반건축물,0,주건축물,17000,공장,공장,2,1,0,0,5,90,0,0,0,0,20201224,20221126,210.08,0,0,19.88,,0,0,0,,0,기타지붕,일반철골구조,0,0,,4.77,0,0,0,,,36002,443,471303305082,51,0,1057,20190514,1101,신축허가,5050223,건축과,2019,0,1,90,기타지붕,Ⅶ-0.214g,1,,20190929,31,일반철골구조,1073.58,1073.58,19.88,210.08
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,2.0,4713036027101710015,12291100399093,경상북도 경주시 현곡면 금장리 171-15번지,경상북도 경주시 가삼골1길 65-21 (현곡면 금장리),47130,36027,0,0171,0015,,본동,1,일반,2,일반건축물,0,주건축물,01000,단독주택,단독주택,1,2,0,0,2,49.8,0,0,0,0,20220228,20221126,128.12,0,0,26.64,,2,0,0,,0,기타지붕,철근콘크리트구조,1,0,,8.2,0,0,0,,,36001,65,471304715008,21,0,481,20160414,1101,신축허가,5050367,건축허가과,2021,0,20,90,기타지붕,Vll-0.199g,1,,20160428,21,철근콘크리트구조,233.85,233.85,38.26,184.05
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,1.0,4713036027101760011,12291100192121,경상북도 경주시 현곡면 금장리 176-11번지,경상북도 경주시 가삼골1길 55-14 (현곡면 금장리),47130,36027,0,0176,0011,현곡면 금장리 176-11 단독주택,,1,일반,2,일반건축물,0,주건축물,01000,단독주택,단독주택,1,1,0,0,1,11.5,0,0,0,0,20091231,20221126,99.37,0,0,16.53,,0,0,0,,0,아스팔트싱글,경량철골조,0,0,,4.8,1,0,0,,,36001,55,471304715008,14,0,601,20090817,1201,신축신고,5050065,현곡면,2009,0,43,90,기타지붕,,0,,20090917,32,경량철골구조,121.03,121.03,16.53,99.37
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,4.0,4713036027101760035,12291100300853,경상북도 경주시 현곡면 금장리 176-35번지,경상북도 경주시 가삼골1길 55-40 (현곡면 금장리),47130,36027,0,0176,0035,,주건축물제1동,1,일반,2,일반건축물,0,주건축물,01000,단독주택,단독주택,1,2,0,0,4,199.82,0,0,0,0,20170711,20221126,267.87,0,0,18.85,,0,0,0,,0,슬라브위징크판넬,철근콘크리트구조,0,0,,13.4,1,0,0,,,36001,55,471304715008,40,0,1421,20160317,1101,신축허가,5050223,건축과,2016,0,64,10,(철근)콘크리트,,0,,20160524,21,철근콘크리트구조,643.96,643.96,31.26,444.14
