objectid,SHAPE__Area,SHAPE__Length,fldn_area,fldn_bgng_tm,fldn_bgng_ymd,fldn_cs_dtl_nm,fldn_dowa,fldn_dst_nm,fldn_end_tm,fldn_end_ymd,fldn_grade,fldn_yr,sn,stdg_ctpv_cd,stdg_sgg_cd
8763,38602.54477943,1063.5967036734528,110636,1000,20120917,집중호우,1.035,제16호태풍 산바,1300,20120918,3,2012,689,47,47111
8764,65703.36103801,1522.6178675842923,110636,1000,20120917,집중호우,1.81,제16호태풍 산바,1300,20120918,4,2012,696,47,47111
8765,3152.113162625,277.8719207343428,110636,1000,20120917,집중호우,0.444,제16호태풍 산바,1300,20120918,1,2012,691,47,47111
8766,125766.22823566,1773.7801300066917,110636,1000,20120917,집중호우,0.443,제16호태풍 산바,1300,20120918,1,2012,699,47,47111
8767,81328.244101285,1222.882980992232,110636,1000,20120917,집중호우,1.201,제16호태풍 산바,1300,20120918,3,2012,692,47,47111
8789,47234.954380765,1334.250489132419,204555,0500,20120917,역류로인한 침수,2.107,제16호태풍(산바),0800,20120918,5,2012,918,47,47130
8768,59885.50647072,1132.3490900696002,120323,0800,20120917,하천 역류로인한 침수,1.065,제16호태풍(산바),0500,20120918,3,2012,777,47,47130
8769,27569.78474861,731.3529808459654,53654,0500,20120917,배수 불량으로 인한 침수,0.417,제16호태풍(산바),0800,20120918,1,2012,781,47,47130
8770,9131.96444546,394.85395929487026,147259,0800,20120917,저지대로인한 침수,0.452,제16호태풍(산바),0500,20120918,1,2012,778,47,47130
8771,51517.182535115,1100.3928349280823,147259,0800,20120917,저지대로인한 침수,0.62,제16호태풍(산바),0500,20120918,2,2012,784,47,47130
8772,79809.718026165,1371.6298859293013,53654,0500,20120917,배수 불량으로 인한 침수,0.5,제16호태풍(산바),0800,20120918,2,2012,783,47,47130
8773,6380.193235305,321.54217599005506,147259,0800,20120917,저지대로인한 침수,1.144,제16호태풍(산바),0500,20120918,3,2012,771,47,47130
8774,93105.549402425,1559.8635994646238,147259,0800,20120917,저지대로인한 침수,2.201,제16호태풍(산바),0500,20120918,5,2012,780,47,47130
8775,7031.98533718,389.9135206577776,147259,0800,20120917,저지대로인한 침수,0.848,제16호태풍(산바),0500,20120918,2,2012,790,47,47130
8776,31590.64262923,727.927549708003,147259,0800,20120917,저지대로인한 침수,1.042,제16호태풍(산바),0500,20120918,3,2012,773,47,47130
8777,29351.00386749,788.8144640409018,159649,0800,20120917,배수로 협소로인한 침수,0.404,제16호태풍(산바),0500,20120918,1,2012,793,47,47130
8778,16217.12550003,568.9679649751843,159649,0800,20120917,배수로 협소로인한 침수,1.419,제16호태풍(산바),0500,20120918,3,2012,792,47,47130
8779,21494.565257105,586.6876472392158,159649,0800,20120917,배수로 협소로인한 침수,0.623,제16호태풍(산바),0500,20120918,2,2012,795,47,47130
8780,22343.136768475,710.9072313446543,159649,0800,20120917,배수로 협소로인한 침수,0.659,제16호태풍(산바),0500,20120918,2,2012,796,47,47130
8781,120366.24894383,1960.4760089961176,204555,0500,20120917,역류로인한 침수,1.535,제16호태풍(산바),0800,20120918,4,2012,897,47,47130
8782,32408.745858,933.4663301165432,204555,0500,20120917,역류로인한 침수,1.075,제16호태풍(산바),0800,20120918,3,2012,914,47,47130
8783,40610.426683075,1258.0214347506594,204555,0500,20120917,역류로인한 침수,2.167,제16호태풍(산바),0800,20120918,5,2012,925,47,47130
8784,30935.27745323,873.0572905393217,204555,0500,20120917,역류로인한 침수,1.362,제16호태풍(산바),0800,20120918,3,2012,900,47,47130
8785,28552.588677535,769.2448947657338,93913,0500,20120917,형산강물 역류 및 농경지 배수로 협소,2.226,제16호태풍(산바),0800,20120918,5,2012,907,47,47130
8786,144254.29866676,2305.706753210818,204555,0500,20120917,역류로인한 침수,0.921,제16호태풍(산바),0800,20120918,2,2012,927,47,47130
8787,12139.518400545,568.4904262045063,93913,0500,20120917,형산강물 역류 및 농경지 배수로 협소,0.798,제16호태풍(산바),0800,20120918,2,2012,912,47,47130
8788,6702.14424983,351.2384834708498,93913,0500,20120917,형산강물 역류 및 농경지 배수로 협소,0.547,제16호태풍(산바),0800,20120918,2,2012,919,47,47130
8791,32427.817163775,1019.1237345099989,48477,0500,20120917,형산강물 역류로인한 침수,0.88,제16호태풍(산바),0800,20120918,2,2012,901,47,47130
8792,31853.337125405,901.0132490598601,93913,0500,20120917,형산강물 역류 및 농경지 배수로 협소,0.975,제16호태풍(산바),0800,20120918,2,2012,892,47,47130
8793,18131.144638325,817.5177123076572,48477,0500,20120917,형산강물 역류로인한 침수,0.531,제16호태풍(산바),0800,20120918,2,2012,917,47,47130
8794,23484.62168483,626.189943291837,48477,0500,20120917,형산강물 역류로인한 침수,0.419,제16호태풍(산바),0800,20120918,1,2012,899,47,47130
8795,2875.818040935,262.58288420469773,311856,1400,20120917,제방붕괴로인한저지대침수,1.109,16호태풍산바로인한침수,1500,20120918,3,2012,991,47,47150
8796,14022.153176625,520.9075615333093,311856,1400,20120917,제방붕괴로인한저지대침수,2.411,16호태풍산바로인한침수,1500,20120918,5,2012,993,47,47150
8797,16296.406919775,632.5686658725887,311856,1400,20120917,제방붕괴로인한저지대침수,2.228,16호태풍산바로인한침수,1500,20120918,5,2012,984,47,47150
8798,16520.76009319,518.8244247392663,311856,1400,20120917,제방붕괴로인한저지대침수,1.055,16호태풍산바로인한침수,1500,20120918,3,2012,982,47,47150
8799,3091.19105335,261.6356979770126,311856,1400,20120917,제방붕괴로인한저지대침수,2.504,16호태풍산바로인한침수,1500,20120918,5,2012,986,47,47150
8800,15820.200319905,537.7757012859236,311856,1400,20120917,제방붕괴로인한저지대침수,2.772,16호태풍산바로인한침수,1500,20120918,5,2012,998,47,47150
8801,9238.825688135,384.6034356641295,311856,1400,20120917,제방붕괴로인한저지대침수,1.522,16호태풍산바로인한침수,1500,20120918,4,2012,977,47,47150
8802,16134.032862505,675.6432352325293,311856,1400,20120917,제방붕괴로인한저지대침수,1.857,16호태풍산바로인한침수,1500,20120918,4,2012,1012,47,47150
8803,6189.668567905,322.71538244327644,311856,1400,20120917,제방붕괴로인한저지대침수,1.527,16호태풍산바로인한침수,1500,20120918,4,2012,1008,47,47150
8804,11464.524621565,425.75421257444657,311856,1400,20120917,제방붕괴로인한저지대침수,0.34,16호태풍산바로인한침수,1500,20120918,1,2012,1019,47,47150
8805,9578.69028062,673.210240819061,311856,1400,20120917,제방붕괴로인한저지대침수,1.984,16호태풍산바로인한침수,1500,20120918,4,2012,983,47,47150
8806,3756.64542305,523.0231897707769,110636,1000,20120917,집중호우,0.399,제16호태풍 산바,1300,20120918,1,2012,697,47,47111
8807,124157.760729375,2101.551311441919,110636,1000,20120917,집중호우,1.168,제16호태풍 산바,1300,20120918,3,2012,684,47,47111
8808,4122.31983811,256.423964277581,110636,1000,20120917,집중호우,1.87,제16호태풍 산바,1300,20120918,4,2012,700,47,47111
8809,37975.71881677,1130.6134365656083,110636,1000,20120917,집중호우,0.359,제16호태풍 산바,1300,20120918,1,2012,693,47,47111
8810,13414.203654785,584.8618999697608,110636,1000,20120917,집중호우,1.36,제16호태풍 산바,1300,20120918,3,2012,685,47,47111
8811,110979.89668206,1823.1170863603418,110636,1000,20120917,집중호우,0.716,제16호태풍 산바,1300,20120918,2,2012,698,47,47111
8812,44223.10438806,1233.3459952823048,110636,1000,20120917,집중호우,0.259,제16호태풍 산바,1300,20120918,1,2012,690,47,47111
8813,35561.95750761,892.8977513680672,110636,1000,20120917,집중호우,2.026,제16호태풍 산바,1300,20120918,5,2012,687,47,47111
8814,2853.664006925,261.1952454360607,15485,1000,20120917,집중호우,0.588,제16호 태풍 산바,1700,20120917,2,2012,702,47,47113
8815,74801.638754065,1176.3974434361148,159649,0800,20120917,배수로 협소로인한 침수,0.837,제16호태풍(산바),0500,20120918,2,2012,798,47,47130
8816,1569.145302445,168.7572025584424,159649,0800,20120917,배수로 협소로인한 침수,2.392,제16호태풍(산바),0500,20120918,5,2012,794,47,47130
8817,38336.32412604,1006.84273449144,159649,0800,20120917,배수로 협소로인한 침수,1.514,제16호태풍(산바),0500,20120918,4,2012,791,47,47130
8818,46138.75110138,939.9439016865712,159649,0800,20120917,배수로 협소로인한 침수,2.108,제16호태풍(산바),0500,20120918,5,2012,797,47,47130
8819,80402.895398855,1615.0004045209005,68574,0500,20120917,제방유실로인한 침수,0.47,제16호태풍(산바),0800,20120918,1,2012,801,47,47130
8820,62494.510852325,2057.4561411730624,91395,0500,20120917,형산강 역류로인한 침수,0.524,제16호태풍(산바),0800,20120918,2,2012,803,47,47130
8821,29238.797836845,1088.7108898324834,68574,0500,20120917,제방유실인한 침수,0.448,제16호태풍(산바),0800,20120918,1,2012,799,47,47130
8822,39911.4437139,1284.318984689885,91395,0500,20120917,형산강 역류로인한 침수,0.866,제16호태풍(산바),0800,20120918,2,2012,806,47,47130
8823,63101.36326901,1145.8449589023908,204555,0500,20120917,역류로인한 침수,0.407,제16호태풍(산바),0800,20120918,1,2012,903,47,47130
8824,7182.25930428,426.7053341091672,204555,0500,20120917,역류로인한 침수,2.339,제16호태풍(산바),0800,20120918,5,2012,926,47,47130
8825,15004.30072354,538.3413309158503,93913,0500,20120917,형산강물 역류 및 농경지 배수로 협소,1.944,제16호태풍(산바),0800,20120918,4,2012,920,47,47130
8826,291110.10378692,2210.8034558697013,204555,0500,20120917,역류로인한 침수,1.867,제16호태풍(산바),0800,20120918,4,2012,921,47,47130
8827,17236.816468705,774.9922612548864,93913,0500,20120917,형산강물 역류 및 농경지 배수로 협소,0.423,제16호태풍(산바),0800,20120918,1,2012,929,47,47130
8828,7239.82159714,405.78754294209244,93913,0500,20120917,형산강물 역류 및 농경지 배수로 협소,1.508,제16호태풍(산바),0800,20120918,4,2012,916,47,47130
8829,65590.80051576,1207.1655592664479,204555,0500,20120917,역류로인한 침수,0.526,제16호태풍(산바),0800,20120918,2,2012,922,47,47130
8830,30731.942347465,1057.3893372336074,93913,0500,20120917,형산강물 역류 및 농경지 배수로 협소,0.902,제16호태풍(산바),0800,20120918,2,2012,924,47,47130
8831,120136.833261265,1402.2786969958477,204555,0500,20120917,역류로인한 침수,1.128,제16호태풍(산바),0800,20120918,3,2012,896,47,47130
8832,126239.28691081,1437.0935281740296,204555,0500,20120917,역류로인한 침수,0.697,제16호태풍(산바),0800,20120918,2,2012,895,47,47130
8833,21793.58345572,629.4138731123628,204555,0500,20120917,역류로인한 침수,0.605,제16호태풍(산바),0800,20120918,2,2012,911,47,47130
8834,10666.770206145,416.53477759965335,93913,0500,20120917,형산강물 역류 및 농경지 배수로 협소,0.511,제16호태풍(산바),0800,20120918,2,2012,904,47,47130
8835,65387.63420729,1259.5763973373582,93913,0500,20120917,형산강물 역류 및 농경지 배수로 협소,0.703,제16호태풍(산바),0800,20120918,2,2012,930,47,47130
8836,9671.408582115,558.9389470963341,143142,1400,20120917,하천범람으로인한저지대침수,0.88,16호태풍 산바로 인한 침수,1500,20120918,2,2012,947,47,47150
8837,8857.383977455,545.2238666979393,311856,1400,20120917,제방붕괴로인한저지대침수,0.24,16호태풍산바로인한침수,1500,20120918,1,2012,1010,47,47150
8838,12179.707986015,580.0740957755878,311856,1400,20120917,제방붕괴로인한저지대침수,2.029,16호태풍산바로인한침수,1500,20120918,5,2012,996,47,47150
8839,22982.76432739,1031.569138063284,311856,1400,20120917,제방붕괴로인한저지대침수,0.836,16호태풍산바로인한침수,1500,20120918,2,2012,992,47,47150
8840,2421.53959949,227.54109625949403,311856,1400,20120917,제방붕괴로인한저지대침수,2.505,16호태풍산바로인한침수,1500,20120918,5,2012,976,47,47150
8841,7927.638811465,498.01028808432073,311856,1400,20120917,제방붕괴로인한저지대침수,1.845,16호태풍산바로인한침수,1500,20120918,4,2012,1006,47,47150
8842,982.150735755,169.04716800528524,311856,1400,20120917,제방붕괴로인한저지대침수,0.301,16호태풍산바로인한침수,1500,20120918,1,2012,1005,47,47150
8843,6075.788355365,321.09446097237446,311856,1400,20120917,제방붕괴로인한저지대침수,3.447,16호태풍산바로인한침수,1500,20120918,6,2012,994,47,47150
8844,104536.51894544,1690.3810102137822,311856,1400,20120917,제방붕괴로인한저지대침수,2.849,16호태풍산바로인한침수,1500,20120918,5,2012,1000,47,47150
8845,19857.3783839,1153.49943127009,15485,1000,20120917,집중호우,0.293,제16호 태풍 산바,1700,20120917,1,2012,703,47,47113
8846,1663.48659703,204.9256517497196,15485,1000,20120917,집중호우,0.278,제16호 태풍 산바,1700,20120917,1,2012,704,47,47113
8847,369874.79093334,3989.8065445200427,415961,0800,20120917,형산강 역류로인한 침수,0.467,제16호태풍(산바),0500,20120918,1,2012,706,47,47130
8848,258977.359134715,2339.6823882992676,415961,0800,20120917,형산강 역류로인한 침수,1.498,제16호태풍(산바),0500,20120918,3,2012,705,47,47130
8849,258056.66241864,2629.816703861291,124787,0800,20120917,저지대로 집중호우의한 침수,0.51,제16호태풍(산바),0500,20120918,2,2012,710,47,47130
8850,118030.416011675,1462.5420866579645,124787,0800,20120917,저지대로 집중호우에의한 침수,1.743,제16호태풍(산바),0500,20120918,4,2012,712,47,47130
8851,5597.211763375,372.2570513655669,124787,0800,20120917,저지대 집중호우로인한 침수,1.101,제16호태풍(산바),0500,20120918,3,2012,711,47,47130
8852,63636.994150335,1553.5630647255484,124787,0800,20120917,저지대로 집중호우의한 침수,1.448,제16호태풍(산바),0500,20120918,3,2012,709,47,47130
8853,74020.85164534,1157.15032107437,124787,0800,20120917,저지대로 집중호우의한 침수,0.563,제16호태풍(산바),0500,20120918,2,2012,708,47,47130
8854,43691.46819816,1186.073519749799,68574,0500,20120917,제방유실로인한 침수,1.232,제16호태풍(산바),0800,20120918,3,2012,808,47,47130
8855,3609.144573155,420.51031462268696,68574,0500,20120917,제방유실로인한 침수,0.746,제16호태풍(산바),0800,20120918,2,2012,805,47,47130
8856,35646.42366614,960.5785060619274,91395,0500,20120917,형산강 역류로인한 침수,1.275,제16호태풍(산바),0800,20120918,3,2012,807,47,47130
8857,4306.4800227,304.1552108902941,88890,0800,20120917,형산강 역류로인한 침수,0.796,제16호태풍(산바),0500,20120918,2,2012,802,47,47130
8858,3218.306040975,247.7614030975749,91395,0500,20120917,형산강 역류로인한 침수,1.749,제16호태풍(산바),0800,20120918,4,2012,800,47,47130
8859,55209.6497791,1641.2321847694036,68574,0500,20120917,제방유실인한 침수,1.182,제16호태풍(산바),0800,20120918,3,2012,804,47,47130
8860,35370.81232635,1033.3870664263773,68112,0500,20120917,저지대로인한 침수,2.76,제16호태풍(산바),0800,20120918,5,2012,815,47,47130
8861,5701.677997175,306.2946659470602,45153,0800,20120917,배수로 현소로인한 침수,3.357,제16호태풍(산바),0500,20120918,6,2012,817,47,47130
8862,7980.46554435,478.6993316258597,45153,0800,20120917,배수로 현소로인한 침수,3.595,제16호태풍(산바),0500,20120918,6,2012,810,47,47130
8863,6381.671199765,515.8451353746982,143142,1400,20120917,하천범람으로인한저지대침수,0.419,16호태풍 산바로 인한 침수,1500,20120918,1,2012,940,47,47150
8864,33964.96669959,914.4103195226354,143142,1400,20120917,하천범람으로인한저지대침수,2.823,16호태풍 산바로 인한 침수,1500,20120918,5,2012,948,47,47150
8865,10826.54798779,420.962556992276,143142,1400,20120917,하천범람으로인한저지대침수,1.807,16호태풍 산바로 인한 침수,1500,20120918,4,2012,942,47,47150
8866,4225.701729915,284.8853377443415,143142,1400,20120917,하천범람으로인한저지대침수,1.674,16호태풍 산바로 인한침수,1500,20120918,4,2012,944,47,47150
8867,7842.18906769,514.0144109243282,143142,1400,20120917,하천범람으로인한저지대침수,0.939,16호태풍 산바로 인한 침수,1500,20120918,2,2012,937,47,47150
8868,14161.680508785,869.4156002031909,143142,1400,20120917,하천범람으로인한저지대침수,1.291,16호태풍 산바로 인한 침수,1500,20120918,3,2012,945,47,47150
8869,24518.61129567,685.170502616495,311856,1400,20120917,제방붕괴로인한저지대침수,2.837,16호태풍산바로인한침수,1500,20120918,5,2012,1014,47,47150
8870,135549.62145429,2364.939784749992,311856,1400,20120917,제방붕괴로인한저지대침수,1.707,16호태풍산바로인한침수,1500,20120918,4,2012,981,47,47150
8871,31760.977712485,1042.2264390218063,311856,1400,20120917,제방붕괴로인한저지대침수,1.473,16호태풍산바로인한침수,1500,20120918,3,2012,988,47,47150
8872,36312.646644735,930.93412558494,311856,1400,20120917,제방붕괴로인한저지대침수,1.711,16호태풍산바로인한침수,1500,20120918,4,2012,1018,47,47150
8873,3229.807314535,268.43059114987074,311856,1400,20120917,제방붕괴로인한저지대침수,1.163,16호태풍산바로인한침수,1500,20120918,3,2012,1016,47,47150
8874,28099.373961035,905.2600342952827,311856,1400,20120917,제방붕괴로인한저지대침수,2.028,16호태풍산바로인한침수,1500,20120918,5,2012,1015,47,47150
8875,6665.03936619,335.0311363158465,311856,1400,20120917,제방붕괴로인한저지대침수,1.466,16호태풍산바로인한침수,1500,20120918,3,2012,1009,47,47150
8876,30713.972175075,1031.9116322230955,124787,0800,20120917,저지대 집중호우로인한 침수,1.168,제16호태풍(산바),0500,20120918,3,2012,713,47,47130
8877,553283.70019335,5088.674770820121,124787,0800,20120917,저지대 집중호우로인한 침수,0.409,제16호태풍(산바),0500,20120918,1,2012,707,47,47130
8878,56860.941870625,1071.739719335384,29593,0500,20120917,배수관 협소로인한 침수,0.996,제16호태풍(산바),0800,20120918,2,2012,716,47,47130
8879,131851.044863055,2122.5589127432104,122299,0500,20120917,저지대 및 하천 역류로 인한 침수,1.688,제16호태풍(산바),0800,20120918,4,2012,719,47,47130
8880,53709.23516765,1145.5546965027565,29593,0500,20120917,배수관 협소로인한 침수,0.793,제16호태풍(산바),0800,20120918,2,2012,714,47,47130
8881,22144.59341825,645.2254307394696,29593,0500,20120917,배수관협소로인한 침수,0.397,제16호태풍(산바),0800,20120918,1,2012,718,47,47130
8882,4260.50410919,437.7357269715947,29593,0500,20120917,배수관 협소로인한 침수,2.38,제16호태풍(산바),0800,20120918,5,2012,720,47,47130
8883,34625.90681575,860.9300379116505,45153,0800,20120917,배수로 현소로인한 침수,2.972,제16호태풍(산바),0500,20120918,5,2012,809,47,47130
8884,24232.28317858,698.4055190879318,45153,0800,20120917,산에서 내려오는 물이 많아 배수고넘쳐 침수,0.438,제16호태풍(산바),0500,20120918,1,2012,819,47,47130
8885,35177.653631435,855.975102510415,45153,0800,20120917,배수로 현소로인한 침수,2.315,제16호태풍(산바),0500,20120918,5,2012,814,47,47130
8886,19438.198048195,765.7311257148134,45153,0800,20120917,배수로 협소로인한 침수,1.241,제16호태풍(산바),0500,20120918,3,2012,816,47,47130
8887,68425.63593068,1516.125460549687,68112,0500,20120917,저지대로인한 침수,0.995,제16호태풍(산바),0800,20120918,2,2012,813,47,47130
